type,series,subplot,scale,total_species,native,non_native,invasive,naturalised,casual,neophyte,archaeophyte
p_a,BS19005,NW,1e-4,1,1,0,0,0,0,0,0
p_a,BS19005,NW,0.001,1,1,0,0,0,0,0,0
p_a,BS19005,NW,0.01,4,3,1,1,0,0,1,0
p_a,BS19005,NW,0.1,8,7,1,1,0,0,1,0
p_a,BS19005,NW,1,18,16,2,1,1,0,1,1
p_a,BS19005,NW,10,26,24,2,1,1,0,1,1
p_a,BS19005,SE,1e-4,2,2,0,0,0,0,0,0
p_a,BS19005,SE,0.001,3,3,0,0,0,0,0,0
p_a,BS19005,SE,0.01,5,5,0,0,0,0,0,0
p_a,BS19005,SE,0.1,10,10,0,0,0,0,0,0
p_a,BS19005,SE,1,19,17,2,2,0,0,2,0
p_a,BS19005,SE,10,29,25,4,3,1,0,2,2
p_a,BS19005,x,100,38,34,4,3,1,0,2,2
p_a,BS19013,NW,1e-4,1,1,0,0,0,0,0,0
p_a,BS19013,NW,0.001,2,2,0,0,0,0,0,0
p_a,BS19013,NW,0.01,2,2,0,0,0,0,0,0
p_a,BS19013,NW,0.1,6,6,0,0,0,0,0,0
p_a,BS19013,NW,1,7,7,0,0,0,0,0,0
p_a,BS19013,NW,10,20,19,1,1,0,0,0,1
p_a,BS19013,SE,1e-4,2,2,0,0,0,0,0,0
p_a,BS19013,SE,0.001,3,3,0,0,0,0,0,0
p_a,BS19013,SE,0.01,4,4,0,0,0,0,0,0
p_a,BS19013,SE,0.1,6,6,0,0,0,0,0,0
p_a,BS19013,SE,1,10,10,0,0,0,0,0,0
p_a,BS19013,SE,10,26,25,1,0,1,0,0,1
p_a,BS19013,x,100,38,36,2,1,1,0,0,2
p_a,BS19023,NW,1e-4,1,1,0,0,0,0,0,0
p_a,BS19023,NW,0.001,3,2,1,1,0,0,0,1
p_a,BS19023,NW,0.01,6,5,1,1,0,0,0,1
p_a,BS19023,NW,0.1,11,9,2,1,1,0,0,2
p_a,BS19023,NW,1,14,11,3,1,2,0,0,3
p_a,BS19023,NW,10,24,19,5,2,3,0,1,4
p_a,BS19023,SE,1e-4,2,1,1,1,0,0,0,1
p_a,BS19023,SE,0.001,2,1,1,1,0,0,0,1
p_a,BS19023,SE,0.01,4,3,1,1,0,0,0,1
p_a,BS19023,SE,0.1,13,12,1,1,0,0,0,1
p_a,BS19023,SE,1,18,17,1,1,0,0,0,1
p_a,BS19023,SE,10,30,27,3,2,1,0,1,2
p_a,BS19023,x,100,39,32,7,4,3,0,3,4
p_a,BS19031,NW,1e-4,2,1,1,1,0,0,0,1
p_a,BS19031,NW,0.001,2,1,1,1,0,0,0,1
p_a,BS19031,NW,0.01,3,2,1,1,0,0,0,1
p_a,BS19031,NW,0.1,5,4,1,1,0,0,0,1
p_a,BS19031,NW,1,11,10,1,1,0,0,0,1
p_a,BS19031,NW,10,15,14,1,1,0,0,0,1
p_a,BS19031,SE,0.01,2,2,0,0,0,0,0,0
p_a,BS19031,SE,0.1,9,8,1,1,0,0,0,1
p_a,BS19031,SE,1,11,10,1,1,0,0,0,1
p_a,BS19031,SE,10,14,13,1,1,0,0,0,1
p_a,BS19031,x,100,20,18,2,2,0,0,1,1
p_a,BS19032,NW,1e-4,1,1,0,0,0,0,0,0
p_a,BS19032,NW,0.001,1,1,0,0,0,0,0,0
p_a,BS19032,NW,0.01,4,4,0,0,0,0,0,0
p_a,BS19032,NW,0.1,10,10,0,0,0,0,0,0
p_a,BS19032,NW,1,12,12,0,0,0,0,0,0
p_a,BS19032,NW,10,19,18,1,1,0,0,0,1
p_a,BS19032,SE,1e-4,1,1,0,0,0,0,0,0
p_a,BS19032,SE,0.001,1,1,0,0,0,0,0,0
p_a,BS19032,SE,0.01,4,4,0,0,0,0,0,0
p_a,BS19032,SE,0.1,8,8,0,0,0,0,0,0
p_a,BS19032,SE,1,10,10,0,0,0,0,0,0
p_a,BS19032,SE,10,13,12,1,1,0,0,0,1
p_a,BS19032,x,100,23,22,1,1,0,0,0,1
p_a,BS19048,NW,1e-4,2,2,0,0,0,0,0,0
p_a,BS19048,NW,0.001,3,3,0,0,0,0,0,0
p_a,BS19048,NW,0.01,4,4,0,0,0,0,0,0
p_a,BS19048,NW,0.1,7,7,0,0,0,0,0,0
p_a,BS19048,NW,1,7,7,0,0,0,0,0,0
p_a,BS19048,NW,10,12,12,0,0,0,0,0,0
p_a,BS19048,SE,1e-4,1,1,0,0,0,0,0,0
p_a,BS19048,SE,0.001,1,1,0,0,0,0,0,0
p_a,BS19048,SE,0.01,1,1,0,0,0,0,0,0
p_a,BS19048,SE,0.1,1,1,0,0,0,0,0,0
p_a,BS19048,SE,1,5,4,1,1,0,0,1,0
p_a,BS19048,SE,10,12,11,1,1,0,0,1,0
p_a,BS19048,x,100,21,19,2,2,0,0,1,1
p_a,NFD21_01,NW,1e-4,4,4,0,0,0,0,0,0
p_a,NFD21_01,NW,0.001,6,6,0,0,0,0,0,0
p_a,NFD21_01,NW,0.01,6,6,0,0,0,0,0,0
p_a,NFD21_01,NW,0.1,13,13,0,0,0,0,0,0
p_a,NFD21_01,NW,1,19,19,0,0,0,0,0,0
p_a,NFD21_01,NW,10,30,30,0,0,0,0,0,0
p_a,NFD21_01,SE,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_01,SE,0.001,5,5,0,0,0,0,0,0
p_a,NFD21_01,SE,0.01,7,7,0,0,0,0,0,0
p_a,NFD21_01,SE,0.1,13,13,0,0,0,0,0,0
p_a,NFD21_01,SE,1,15,15,0,0,0,0,0,0
p_a,NFD21_01,SE,10,28,28,0,0,0,0,0,0
p_a,NFD21_01,x,100,50,49,1,0,1,0,0,1
p_a,NFD21_02,NW,1e-4,8,8,0,0,0,0,0,0
p_a,NFD21_02,NW,0.001,10,10,0,0,0,0,0,0
p_a,NFD21_02,NW,0.01,11,11,0,0,0,0,0,0
p_a,NFD21_02,NW,0.1,12,12,0,0,0,0,0,0
p_a,NFD21_02,NW,1,18,18,0,0,0,0,0,0
p_a,NFD21_02,NW,10,26,25,1,0,1,0,0,1
p_a,NFD21_02,SE,1e-4,3,2,1,0,1,0,0,1
p_a,NFD21_02,SE,0.001,3,3,0,0,0,0,0,0
p_a,NFD21_02,SE,0.01,7,6,1,0,1,0,0,1
p_a,NFD21_02,SE,0.1,16,15,1,0,1,0,0,1
p_a,NFD21_02,SE,1,19,18,1,0,1,0,0,1
p_a,NFD21_02,SE,10,27,24,3,0,3,0,1,2
p_a,NFD21_02,x,100,43,39,4,1,3,0,2,2
p_a,NFD21_03,NW,1e-4,5,5,0,0,0,0,0,0
p_a,NFD21_03,NW,0.001,6,6,0,0,0,0,0,0
p_a,NFD21_03,NW,0.01,8,8,0,0,0,0,0,0
p_a,NFD21_03,NW,0.1,11,11,0,0,0,0,0,0
p_a,NFD21_03,NW,1,15,15,0,0,0,0,0,0
p_a,NFD21_03,NW,10,21,21,0,0,0,0,0,0
p_a,NFD21_03,SE,1e-4,4,4,0,0,0,0,0,0
p_a,NFD21_03,SE,0.001,4,4,0,0,0,0,0,0
p_a,NFD21_03,SE,0.01,6,6,0,0,0,0,0,0
p_a,NFD21_03,SE,0.1,14,13,1,0,1,0,1,0
p_a,NFD21_03,SE,1,16,15,1,0,1,0,1,0
p_a,NFD21_03,SE,10,23,20,3,2,1,0,3,0
p_a,NFD21_03,x,100,32,29,3,2,1,0,3,0
p_a,NFD21_04,NW,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_04,NW,0.001,3,3,0,0,0,0,0,0
p_a,NFD21_04,NW,0.01,6,5,1,1,0,0,1,0
p_a,NFD21_04,NW,0.1,12,11,1,1,0,0,1,0
p_a,NFD21_04,NW,1,16,15,1,1,0,0,1,0
p_a,NFD21_04,NW,10,22,21,1,1,0,0,1,0
p_a,NFD21_04,SE,1e-4,1,1,0,0,0,0,0,0
p_a,NFD21_04,SE,0.001,1,1,0,0,0,0,0,0
p_a,NFD21_04,SE,0.01,2,2,0,0,0,0,0,0
p_a,NFD21_04,SE,0.1,8,7,1,1,0,0,1,0
p_a,NFD21_04,SE,1,17,15,2,1,1,0,1,1
p_a,NFD21_04,SE,10,24,20,4,2,2,0,2,2
p_a,NFD21_04,x,100,30,26,4,2,2,0,2,2
p_a,NFD21_05,NW,1e-4,2,2,0,0,0,0,0,0
p_a,NFD21_05,NW,0.001,3,3,0,0,0,0,0,0
p_a,NFD21_05,NW,0.01,8,8,0,0,0,0,0,0
p_a,NFD21_05,NW,0.1,15,15,0,0,0,0,0,0
p_a,NFD21_05,NW,1,22,22,0,0,0,0,0,0
p_a,NFD21_05,NW,10,39,39,0,0,0,0,0,0
p_a,NFD21_05,SE,1e-4,2,2,0,0,0,0,0,0
p_a,NFD21_05,SE,0.001,4,4,0,0,0,0,0,0
p_a,NFD21_05,SE,0.01,8,8,0,0,0,0,0,0
p_a,NFD21_05,SE,0.1,16,16,0,0,0,0,0,0
p_a,NFD21_05,SE,1,26,26,0,0,0,0,0,0
p_a,NFD21_05,SE,10,46,46,0,0,0,0,0,0
p_a,NFD21_05,x,100,63,63,0,0,0,0,0,0
p_a,NFD21_06,NW,1e-4,4,4,0,0,0,0,0,0
p_a,NFD21_06,NW,0.001,5,5,0,0,0,0,0,0
p_a,NFD21_06,NW,0.01,7,7,0,0,0,0,0,0
p_a,NFD21_06,NW,0.1,16,16,0,0,0,0,0,0
p_a,NFD21_06,NW,1,28,26,2,0,2,0,0,2
p_a,NFD21_06,NW,10,48,44,4,0,4,0,0,4
p_a,NFD21_06,SE,1e-4,2,1,1,0,1,0,0,1
p_a,NFD21_06,SE,0.001,6,5,1,0,1,0,0,1
p_a,NFD21_06,SE,0.01,8,7,1,0,1,0,0,1
p_a,NFD21_06,SE,0.1,11,8,3,0,3,0,0,3
p_a,NFD21_06,SE,1,21,18,3,0,3,0,0,3
p_a,NFD21_06,SE,10,37,34,3,0,3,0,0,3
p_a,NFD21_06,x,100,65,60,5,0,5,0,0,5
p_a,NFD21_07,NW,1e-4,1,1,0,0,0,0,0,0
p_a,NFD21_07,NW,0.001,5,5,0,0,0,0,0,0
p_a,NFD21_07,NW,0.01,10,9,1,0,1,0,0,1
p_a,NFD21_07,NW,0.1,18,16,2,0,2,0,0,2
p_a,NFD21_07,NW,1,26,23,3,0,3,0,0,3
p_a,NFD21_07,NW,10,44,40,4,0,4,0,0,4
p_a,NFD21_07,SE,1e-4,2,2,0,0,0,0,0,0
p_a,NFD21_07,SE,0.001,3,3,0,0,0,0,0,0
p_a,NFD21_07,SE,0.01,9,9,0,0,0,0,0,0
p_a,NFD21_07,SE,0.1,17,17,0,0,0,0,0,0
p_a,NFD21_07,SE,1,33,32,1,0,1,0,0,1
p_a,NFD21_07,SE,10,50,48,2,0,2,0,0,2
p_a,NFD21_07,x,100,78,73,5,0,5,0,0,5
p_a,NFD21_08,NE,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_08,NE,0.001,12,12,0,0,0,0,0,0
p_a,NFD21_08,NE,0.01,16,16,0,0,0,0,0,0
p_a,NFD21_08,NE,0.1,21,21,0,0,0,0,0,0
p_a,NFD21_08,NE,1,35,35,0,0,0,0,0,0
p_a,NFD21_08,NE,10,62,61,1,0,1,0,0,1
p_a,NFD21_08,SW,1e-4,2,2,0,0,0,0,0,0
p_a,NFD21_08,SW,0.001,4,4,0,0,0,0,0,0
p_a,NFD21_08,SW,0.01,8,8,0,0,0,0,0,0
p_a,NFD21_08,SW,0.1,21,21,0,0,0,0,0,0
p_a,NFD21_08,SW,1,22,22,0,0,0,0,0,0
p_a,NFD21_08,SW,10,51,51,0,0,0,0,0,0
p_a,NFD21_08,x,100,86,85,1,0,1,0,0,1
p_a,NFD21_09,NW,1e-4,4,4,0,0,0,0,0,0
p_a,NFD21_09,NW,0.001,8,8,0,0,0,0,0,0
p_a,NFD21_09,NW,0.01,12,12,0,0,0,0,0,0
p_a,NFD21_09,NW,0.1,17,17,0,0,0,0,0,0
p_a,NFD21_09,NW,1,30,30,0,0,0,0,0,0
p_a,NFD21_09,NW,10,48,47,1,0,0,1,1,0
p_a,NFD21_09,SE,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_09,SE,0.001,7,7,0,0,0,0,0,0
p_a,NFD21_09,SE,0.01,14,14,0,0,0,0,0,0
p_a,NFD21_09,SE,0.1,26,26,0,0,0,0,0,0
p_a,NFD21_09,SE,1,36,35,1,0,0,1,1,0
p_a,NFD21_09,SE,10,50,49,1,0,0,1,1,0
p_a,NFD21_09,x,100,68,67,1,0,0,1,1,0
p_a,NFD21_10,NW,1e-4,5,5,0,0,0,0,0,0
p_a,NFD21_10,NW,0.001,9,9,0,0,0,0,0,0
p_a,NFD21_10,NW,0.01,13,13,0,0,0,0,0,0
p_a,NFD21_10,NW,0.1,30,30,0,0,0,0,0,0
p_a,NFD21_10,NW,1,48,47,1,0,0,1,1,0
p_a,NFD21_10,NW,10,60,59,1,0,0,1,1,0
p_a,NFD21_10,SE,1e-4,5,5,0,0,0,0,0,0
p_a,NFD21_10,SE,0.001,7,7,0,0,0,0,0,0
p_a,NFD21_10,SE,0.01,11,11,0,0,0,0,0,0
p_a,NFD21_10,SE,0.1,23,22,1,0,0,1,1,0
p_a,NFD21_10,SE,1,39,38,1,0,0,1,1,0
p_a,NFD21_10,SE,10,54,53,1,0,0,1,1,0
p_a,NFD21_10,x,100,74,73,1,0,0,1,1,0
p_a,NFD21_11,NE,1e-4,4,4,0,0,0,0,0,0
p_a,NFD21_11,NE,0.001,6,6,0,0,0,0,0,0
p_a,NFD21_11,NE,0.01,10,10,0,0,0,0,0,0
p_a,NFD21_11,NE,0.1,15,15,0,0,0,0,0,0
p_a,NFD21_11,NE,1,22,22,0,0,0,0,0,0
p_a,NFD21_11,NE,10,32,32,0,0,0,0,0,0
p_a,NFD21_11,SW,1e-4,2,2,0,0,0,0,0,0
p_a,NFD21_11,SW,0.001,7,7,0,0,0,0,0,0
p_a,NFD21_11,SW,0.01,8,8,0,0,0,0,0,0
p_a,NFD21_11,SW,0.1,15,15,0,0,0,0,0,0
p_a,NFD21_11,SW,1,22,22,0,0,0,0,0,0
p_a,NFD21_11,SW,10,35,35,0,0,0,0,0,0
p_a,NFD21_11,x,100,52,52,0,0,0,0,0,0
p_a,NFD21_12,NW,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_12,NW,0.001,6,6,0,0,0,0,0,0
p_a,NFD21_12,NW,0.01,12,11,1,0,1,0,0,1
p_a,NFD21_12,NW,0.1,15,14,1,0,1,0,0,1
p_a,NFD21_12,NW,1,21,20,1,0,1,0,0,1
p_a,NFD21_12,NW,10,27,26,1,0,1,0,0,1
p_a,NFD21_12,SE,1e-4,4,4,0,0,0,0,0,0
p_a,NFD21_12,SE,0.001,6,6,0,0,0,0,0,0
p_a,NFD21_12,SE,0.01,9,9,0,0,0,0,0,0
p_a,NFD21_12,SE,0.1,9,9,0,0,0,0,0,0
p_a,NFD21_12,SE,1,19,19,0,0,0,0,0,0
p_a,NFD21_12,SE,10,25,25,0,0,0,0,0,0
p_a,NFD21_12,x,100,41,40,1,0,1,0,0,1
p_a,NFD21_13,NW,1e-4,5,5,0,0,0,0,0,0
p_a,NFD21_13,NW,0.001,6,6,0,0,0,0,0,0
p_a,NFD21_13,NW,0.01,10,10,0,0,0,0,0,0
p_a,NFD21_13,NW,0.1,15,15,0,0,0,0,0,0
p_a,NFD21_13,NW,1,20,20,0,0,0,0,0,0
p_a,NFD21_13,NW,10,31,31,0,0,0,0,0,0
p_a,NFD21_13,SE,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_13,SE,0.001,5,5,0,0,0,0,0,0
p_a,NFD21_13,SE,0.01,11,11,0,0,0,0,0,0
p_a,NFD21_13,SE,0.1,11,11,0,0,0,0,0,0
p_a,NFD21_13,SE,1,16,16,0,0,0,0,0,0
p_a,NFD21_13,SE,10,22,22,0,0,0,0,0,0
p_a,NFD21_13,x,100,36,36,0,0,0,0,0,0
p_a,NFD21_14,NW,1e-4,4,4,0,0,0,0,0,0
p_a,NFD21_14,NW,0.001,6,6,0,0,0,0,0,0
p_a,NFD21_14,NW,0.01,11,11,0,0,0,0,0,0
p_a,NFD21_14,NW,0.1,17,17,0,0,0,0,0,0
p_a,NFD21_14,NW,1,22,22,0,0,0,0,0,0
p_a,NFD21_14,NW,10,34,34,0,0,0,0,0,0
p_a,NFD21_14,SE,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_14,SE,0.001,5,5,0,0,0,0,0,0
p_a,NFD21_14,SE,0.01,9,9,0,0,0,0,0,0
p_a,NFD21_14,SE,0.1,13,13,0,0,0,0,0,0
p_a,NFD21_14,SE,1,17,17,0,0,0,0,0,0
p_a,NFD21_14,SE,10,31,31,0,0,0,0,0,0
p_a,NFD21_14,x,100,46,46,0,0,0,0,0,0
p_a,NFD21_15,NW,1e-4,2,2,0,0,0,0,0,0
p_a,NFD21_15,NW,0.001,4,4,0,0,0,0,0,0
p_a,NFD21_15,NW,0.01,8,8,0,0,0,0,0,0
p_a,NFD21_15,NW,0.1,13,13,0,0,0,0,0,0
p_a,NFD21_15,NW,1,25,25,0,0,0,0,0,0
p_a,NFD21_15,NW,10,41,41,0,0,0,0,0,0
p_a,NFD21_15,SE,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_15,SE,0.001,6,6,0,0,0,0,0,0
p_a,NFD21_15,SE,0.01,10,10,0,0,0,0,0,0
p_a,NFD21_15,SE,0.1,19,19,0,0,0,0,0,0
p_a,NFD21_15,SE,1,32,32,0,0,0,0,0,0
p_a,NFD21_15,SE,10,47,47,0,0,0,0,0,0
p_a,NFD21_15,x,100,54,54,0,0,0,0,0,0
p_a,NFD21_16,NW,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_16,NW,0.001,8,8,0,0,0,0,0,0
p_a,NFD21_16,NW,0.01,13,13,0,0,0,0,0,0
p_a,NFD21_16,NW,0.1,19,19,0,0,0,0,0,0
p_a,NFD21_16,NW,1,31,31,0,0,0,0,0,0
p_a,NFD21_16,NW,10,48,47,1,0,0,1,1,0
p_a,NFD21_16,SE,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_16,SE,0.001,8,8,0,0,0,0,0,0
p_a,NFD21_16,SE,0.01,16,16,0,0,0,0,0,0
p_a,NFD21_16,SE,0.1,21,21,0,0,0,0,0,0
p_a,NFD21_16,SE,1,39,39,0,0,0,0,0,0
p_a,NFD21_16,SE,10,54,53,1,0,0,1,1,0
p_a,NFD21_16,x,100,67,66,1,0,0,1,1,0
p_a,NFD21_17,NW,1e-4,2,2,0,0,0,0,0,0
p_a,NFD21_17,NW,0.001,4,4,0,0,0,0,0,0
p_a,NFD21_17,NW,0.01,7,7,0,0,0,0,0,0
p_a,NFD21_17,NW,0.1,20,20,0,0,0,0,0,0
p_a,NFD21_17,NW,1,33,33,0,0,0,0,0,0
p_a,NFD21_17,NW,10,42,42,0,0,0,0,0,0
p_a,NFD21_17,SE,1e-4,3,3,0,0,0,0,0,0
p_a,NFD21_17,SE,0.001,5,5,0,0,0,0,0,0
p_a,NFD21_17,SE,0.01,8,8,0,0,0,0,0,0
p_a,NFD21_17,SE,0.1,10,10,0,0,0,0,0,0
p_a,NFD21_17,SE,1,16,16,0,0,0,0,0,0
p_a,NFD21_17,SE,10,29,29,0,0,0,0,0,0
p_a,NFD21_17,x,100,51,51,0,0,0,0,0,0
p_a,NFD21_18,NW,1e-4,4,4,0,0,0,0,0,0
p_a,NFD21_18,NW,0.001,6,6,0,0,0,0,0,0
p_a,NFD21_18,NW,0.01,11,11,0,0,0,0,0,0
p_a,NFD21_18,NW,0.1,21,21,0,0,0,0,0,0
p_a,NFD21_18,NW,1,34,34,0,0,0,0,0,0
p_a,NFD21_18,NW,10,54,54,0,0,0,0,0,0
p_a,NFD21_18,SE,1e-4,2,2,0,0,0,0,0,0
p_a,NFD21_18,SE,0.001,7,7,0,0,0,0,0,0
p_a,NFD21_18,SE,0.01,16,16,0,0,0,0,0,0
p_a,NFD21_18,SE,0.1,32,32,0,0,0,0,0,0
p_a,NFD21_18,SE,1,44,44,0,0,0,0,0,0
p_a,NFD21_18,SE,10,53,53,0,0,0,0,0,0
p_a,NFD21_18,x,100,74,74,0,0,0,0,0,0
p_a,NFD21_20,NE,1e-4,3,3,0,0,0,0,0,0
